"","id","DA","ND","site","plot_num.x","x","y","fynbos","map","pcv","tmax01","tmin07","nid"
"31218",1902400,1787,0.2975,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31219",1902400,1803,0.2654,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31220",1902400,1819,0.2797,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31221",1902400,1835,0.2675,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31222",1902400,1849,0.3389,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31223",1902400,1865,0.2678,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31224",1902400,1881,0.3571,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31225",1902400,1897,0.3873,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31226",1902400,1913,0.3633,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31227",1902400,1929,0.2989,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31228",1902400,1945,0.4081,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31229",1902400,1961,0.5233,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31230",1902400,1977,0.4713,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31231",1902400,1993,0.4856,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31232",1902400,2009,0.3833,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31233",1902400,2025,0.4536,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31234",1902400,2041,0.4406,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31235",1902400,2057,0.4888,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31236",1902400,2073,0.419,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31237",1902400,2089,0.3526,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31238",1902400,2105,0.3545,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31239",1902400,2121,0.3086,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31240",1902400,2137,0.3029,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31241",1902400,2153,0.2628,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31242",1902400,2169,0.3135,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31243",1902400,2185,0.2667,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31244",1902400,2201,0.3097,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31245",1902400,2214,0.3384,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31246",1902400,2230,0.2866,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31247",1902400,2246,0.2578,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31248",1902400,2262,0.2949,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31249",1902400,2278,0.3144,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31250",1902400,2294,0.356,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31251",1902400,2310,0.4327,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31252",1902400,2326,0.3929,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31253",1902400,2342,0.4131,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31254",1902400,2358,0.3615,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31255",1902400,2374,0.4432,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31256",1902400,2390,0.6232,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31257",1902400,2406,0.4038,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31258",1902400,2422,0.3705,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31259",1902400,2438,0.3707,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31260",1902400,2454,0.3822,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31261",1902400,2470,0.3507,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31262",1902400,2486,0.3289,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31263",1902400,2502,0.3233,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31264",1902400,2518,0.2712,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31265",1902400,2534,0.3238,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31266",1902400,2550,0.3595,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31267",1902400,2566,0.3843,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31268",1902400,2579,0.3237,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31269",1902400,2595,0.3146,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31270",1902400,2611,0.4307,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31271",1902400,2627,0.3644,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31272",1902400,2643,0.3919,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31273",1902400,2659,0.4039,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31274",1902400,2675,0.397,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31275",1902400,2691,0.432,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31276",1902400,2707,0.5277,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31277",1902400,2723,0.5058,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31278",1902400,2739,0.4676,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31279",1902400,2755,0.5,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31280",1902400,2771,0.5907,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31281",1902400,2787,0.5086,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31282",1902400,2803,0.4916,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31283",1902400,2819,0.4394,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31284",1902400,2835,0.4312,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31285",1902400,2851,0.4209,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31286",1902400,2867,0.3557,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31287",1902400,2883,0.3415,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31288",1902400,2899,0.3049,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31289",1902400,2915,0.4378,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31290",1902400,2931,0.3323,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31291",1902400,2944,0.3473,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31292",1902400,2960,0.3636,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31293",1902400,2976,0.2852,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31294",1902400,2992,0.4777,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31295",1902400,3008,0.468,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31296",1902400,3024,0.3922,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31297",1902400,3040,0.5536,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31298",1902400,3056,0.4856,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31299",1902400,3072,0.5812,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31300",1902400,3088,0.4226,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31301",1902400,3104,0.4737,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31302",1902400,3120,0.5174,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31303",1902400,3136,0.5589,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31304",1902400,3152,0.517,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31305",1902400,3168,0.5112,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31306",1902400,3184,0.58,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31307",1902400,3200,0.4367,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31308",1902400,3216,0.3579,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31309",1902400,3232,0.3823,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31310",1902400,3248,0.4099,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31311",1902400,3264,0.3448,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31312",1902400,3280,0.3241,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31313",1902400,3296,0.3981,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31314",1902400,3310,0.2935,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31315",1902400,3326,0.3969,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31316",1902400,3342,0.4373,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31317",1902400,3358,0.4356,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31318",1902400,3374,0.5,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31319",1902400,3390,0.4545,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31320",1902400,3406,0.4817,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31321",1902400,3422,0.52,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31322",1902400,3438,0.5118,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31323",1902400,3454,0.432,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31324",1902400,3470,0.6272,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31325",1902400,3486,0.4517,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31326",1902400,3502,0.5118,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31327",1902400,3518,0.5058,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31328",1902400,3534,0.5157,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31329",1902400,3550,0.4141,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31330",1902400,3566,0.3944,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31331",1902400,3582,0.3873,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31332",1902400,3598,0.4302,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31333",1902400,3614,0.3795,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31334",1902400,3630,0.4165,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31335",1902400,3646,0.421,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31336",1902400,3662,0.3909,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31337",1902400,3675,0.3816,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31338",1902400,3691,0.4078,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31339",1902400,3707,0.3904,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31340",1902400,3723,0.3805,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31341",1902400,3739,0.5347,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31342",1902400,3755,0.4954,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31343",1902400,3771,0.5385,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31344",1902400,3787,0.5079,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31345",1902400,3803,0.6435,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31346",1902400,3819,0.5355,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31347",1902400,3835,0.5086,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31348",1902400,3851,0.6441,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31349",1902400,3867,0.5664,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31350",1902400,3883,0.4328,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31351",1902400,3899,0.4527,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31352",1902400,3915,0.4926,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31353",1902400,3931,0.3889,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31354",1902400,3947,0.5743,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31355",1902400,3963,0.3937,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31356",1902400,3979,0.4201,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31357",1902400,3995,0.3678,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31358",1902400,4011,0.4188,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31359",1902400,4027,0.4656,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31360",1902400,4040,0.3762,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31361",1902400,4056,0.423,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31362",1902400,4072,0.4131,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31363",1902400,4088,0.3989,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31364",1902400,4104,0.4951,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31365",1902400,4120,0.4514,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31366",1902400,4136,0.5052,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31367",1902400,4152,0.5426,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31368",1902400,4168,0.4658,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31369",1902400,4184,0.5553,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31370",1902400,4200,0.4666,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31371",1902400,4216,0.5762,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31372",1902400,4232,0.5773,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31373",1902400,4248,0.5038,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31374",1902400,4264,0.499,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31375",1902400,4280,0.4589,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31376",1902400,4296,0.3781,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31377",1902400,4312,0.4457,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31378",1902400,4328,0.3314,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31379",1902400,4344,0.344,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31380",1902400,4360,0.4153,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31381",1902400,4376,0.3609,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31382",1902400,4392,0.4054,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31383",1902400,4405,0.4505,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31384",1902400,4421,0.4035,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31385",1902400,4437,0.5048,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31386",1902400,4453,0.4587,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31387",1902400,4469,0.4839,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31388",1902400,4485,0.4051,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31389",1902400,4501,0.4832,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31390",1902400,4517,0.5368,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31391",1902400,4533,0.5652,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31392",1902400,4549,0.6873,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31393",1902400,4565,0.6133,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31394",1902400,4581,0.6331,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31395",1902400,4597,0.5667,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31396",1902400,4613,0.5358,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31397",1902400,4629,0.4293,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31398",1902400,4645,0.4188,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31399",1902400,4661,0.5311,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31400",1902400,4677,0.4011,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31401",1902400,4693,0.3407,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31402",1902400,4709,0.4898,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31403",1902400,4725,0.4805,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31404",1902400,4741,0.3827,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31405",1902400,4757,0.3487,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31406",1902400,4771,0.428,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31407",1902400,4787,0.4957,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31408",1902400,4803,0.4112,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31409",1902400,4819,0.4642,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31410",1902400,4835,0.439,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31411",1902400,4851,0.5746,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31412",1902400,4867,0.5364,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31413",1902400,4883,0.6006,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31414",1902400,4899,0.4908,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31415",1902400,4915,0.4868,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31416",1902400,4931,0.6789,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31417",1902400,4947,0.6811,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31418",1902400,4963,0.5348,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31419",1902400,4979,0.4617,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31420",1902400,4995,0.4907,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31421",1902400,5011,0.5233,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31422",1902400,5027,0.4323,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31423",1902400,5043,0.4275,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31424",1902400,5059,0.3556,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31425",1902400,5075,0.4718,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31426",1902400,5091,0.3759,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31427",1902400,5107,0.3486,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31428",1902400,5123,0.3823,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31429",1902400,5136,0.3823,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31430",1902400,5152,0.3369,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31431",1902400,5168,0.4586,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31432",1902400,5184,0.4939,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31433",1902400,5200,0.494,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31434",1902400,5216,0.4468,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
"31435",1902400,5232,0.466,"LB1","55",491125,6249125,1,532.937353683603,65.6956722374477,27.573387031482,2.86967780520415,101
